name,modrinth,curseforge,description
,nrJ2NpD0,552277,Vous permet de contrôler et d'afficher de la musique dans votre jeu !
,dCKRaeBC,912441,Port non officiel (Neo)Forge de Litematica. Un mod schématique client Minecraft moderne.
,SFO4Ca80,525510,Ajout de quelques fonctionnalités à la série de mods Masa.
,lhGA9TYQ,419699,Une API intermédiaire conçue pour simplifier le développement de mods multiplateformes.
,72GXx2MO,284324,Ajouter des emojis dans Minecraft
,TLZe11Uj,620928,"Version Fabric d'Apotheosis portée, modifiée et étendue de nombreux systèmes"
,KX1XC0Oo,915324,Formations Overworld ajoute une tonne de nouvelles structures au monde principal !
,TyTPFOiF,429926,Prenez une capture d'écran du jeu lorsque vous quittez un monde ou un serveur et affichez-la lorsque vous le rejoignez.
,Tg5fXO1x,577850,"Ajout d'une variété d'établis portables, tels que des tables d'artisanat portables"
,zFCKsjVY,901658,Rendu dynamiquement les modèles d'armure !
,2eT495vq,670986,Un mod de performance conçu pour optimiser l'utilisation de la mémoire Minecraft.
,FGlHZl7X,687497,"Le prédécesseur de End Remastered, The Lost Castle, a introduit un château massif. À l’intérieur se trouvent des richesses infinies et les mystères d’une civilisation perdue depuis longtemps…"
,xl3myxch,550778,Modules de bibliothèque requis pour tous les modules ApexStudios
,Lq6ojcWv,574409,"Enderman Overhaul ajoute plus de 20 nouvelles variantes d'Enderman, chacune avec des sons, des modèles et des animations uniques !"
,WXDvMkR5,429291,Désactiver l'interface d'avertissement des paramètres du monde expérimental
,IKARgflD,458048,"Les clôtures peuvent-elles être reliées en diagonale ? Attendez, ce n'est pas légal."
,lo90fZoB,845831,Un mod de quête d'arbre qui permet aux auteurs de packs de créer et d'inclure des quêtes complètes pour les joueurs
,VXgaJQ9n,386320,"Un module basé sur le jeu FPS A.V.A, ajoutant des armes à feu et d'autres contenus"
,KuQueJOG,635510,Warden Tools ajoute un nouvel équipement de gardien et retravaille complètement le butin de la ville antique.
,eXrl5E3G,656526,Système de révélation de blocs et d'éléments basé sur les données. Découvrez en explorant !
,DjLobEOy,626761,"Pimentez votre monde avec de nouveaux villages, avant-postes de pilleurs et même de nouveaux navires !"
,T3yEYSUT,880620,Le mod de base pour tous les packs de mods Luna Pixel Studios.
,a7yNQPzW,579177,"Une extension non officielle de ProjectE, fournissant un affichage EMC, davantage de moyens de générer passivement EMC, etc."
,oHGMwNDR,809542,"Le module d'extension des villageois ajoute une variété de types de villageois, du contenu commercial et des postes de travail exquis."
,WwbubTsV,374274,Votre choix sera respecté.
,m3pkVbY8,857972,"Une boîte unique qui récupère automatiquement les objets déposés à proximité, très utile !"
,PRHeWeBs,881586,"Créez un module auxiliaire, en vous concentrant sur les blocs de style final. Découvrez la puissance des moteurs vides, des boîtes vides et des réservoirs vides pour transférer facilement la force de rotation, les objets et les fluides."
,EPteDGlY,438668,Ajouter des marqueurs aux anciennes cartes lors de l'activation de waypoints
,ordsPcFz,351264,Ajoute un chargeur de langage Kotlin et fournit un ensemble d'outils en option
,TaSmHw8V,904471,Ennuyez vos amis en jouant des mélodies personnalisées sur une variété d'instruments !
,OK421ZCh,682644,Floraison : faites pousser des fleurs pour les teindre ou créez des bouquets ! [Tissu/Forge]
,LPuJjiQz,890745,"Lorsqu'un Pokémon légendaire/brillant apparaît, diffusez un message à tous les joueurs du serveur"
,Q3vyMuj2,353942,Génère de la neige sous les arbres dans les biomes enneigés
,Aqlf1Shp,889079,API Fabric implémentée sur la base de NeoForge
,OoOVj3J3,323976,Optimisez les modèles du jeu pour obtenir des animations plus fluides et des effets spéciaux détaillés
,Nn8Wasaq,867099,La bibliothèque principale des modules de l'équipe de développement HypherionSA et First Dark
,E9sX1ncV,256822,Éditeur GUI simple qui peut modifier des éléments/blocs/entités dans le monde actuel
,sMHZd2kw,912104,"Rendre la distribution de toutes les structures plus dispersée (essentiellement plus rare), améliorer le défi de l'exploration/réduire le sentiment de répétition"
,Dd6vT4jF,933502,Développez votre style de combat unique et vos capacités d'armes avec le mod Epic Combat !
,38pHU3u5,409341,Portail personnalisé : utilisez n'importe quel bloc pour créer un portail multidimensionnel/même dimensionnel
,J81TRJWm,416797,Un autre mod de bibliothèque ennuyeux
,G1hIVOrD,570073,Bibliothèque de ressources
,hIZHlLOF,890565,Horror Mod : ajoutez des monstres qui vous traquent
,koiNUJ8V,613215,Activez votre monde avec des animaux !
,x02cBj9Y,615459,Ajoutez une barre de progression personnalisable à la superposition des effets de statut affichant la durée restante
,jorDmSKv,593981,Torche puissante : empêche les monstres d'apparaître dans une vaste zone
,KhJx1K92,689943,"🎃 Thème Horreur 2022 : Aidez le boucher de citrouilles ! Contient des rencontres personnalisées, des récompenses et des combats de boss. Cassez la citrouille pour la faire apparaître - plongez-vous dans l'histoire avec ce mod de style Halloween !"
,s4OWxYQQ,855414,Mod magique RPG classique (Magie de fer et Livre de sorts)
,SwolYSb8,502786,"Développez la fin de manière unique : des biomes, des créatures et des matériaux complexes (c'est-à-dire la fin éclairée)"
,XpzGz7KD,876199,"Élytres personnalisables : supports de décorations, motifs de drapeaux, etc. !"
,mnLFouB0,916493,Les chariots tirés par des chevaux et les charrues prennent désormais en charge la version 1.20 !
,eWX2m1eM,870250,Portage non officiel 1.19/1.20 du module Eidolon
,1OE8wbN0,665526,Bibliothèque de fonctions de couleur : fournit de riches fonctions liées aux couleurs pour les modules dépendants
,9s6osm5g,348521,Bibliothèque de configuration de modules Minecraft
,fRiHVvU7,580555,Un visualiseur d'articles et de recettes complet et facile à utiliser
,cMppH5SJ,225635,expansion agricole
,uEfK2CXF,240630,"Extension JEI : ajoutez des détails sur les créatures, la génération mondiale, les villageois et plus encore !"
,hI3Tmydh,707734,Ajouter des marionnettes slime à MC est une bonne aide pour trouver des blocs slime !
,F33t24Wi,418915,"Module de génération de structure personnalisable, ajoutant des sanctuaires, temples, maisons et autres structures (version Forge)"
,iu1jkWqa,260912,Système de pipeline de transmission d'articles/énergie/fluide/informations hautement optimisé
,kU1G12Nn,439890,Créer une filiale : connecter les systèmes électriques et d'énergie cinétique
,yM94ont6,353890,"En cas de crash, vous pouvez revenir à l'interface du titre pour continuer le jeu sans redémarrer et optimiser l'expérience du crash"
,JMOE5Khs,282613,API requise pour les chemins de fer immersifs et autres mods de train
,ErpAAAaf,510974,Interaction raffinée avec les objets
,Xg35A4rS,239197,"CraftTweaker permet aux packages de modding et aux serveurs de personnaliser le jeu : modifiez les recettes, écrivez des scripts d'événements, ajoutez des commandes et même modifiez les propriétés des éléments !"
,DghO0R02,383129,Verre connecté : nouveaux types de verre avec des textures connectées !
,HMNV4z01,560323,Correction d'un problème de blocage causé par MC-246262
,KNUSlHiU,666941,Vous ne saviez pas que le trident pouvait être utilisé de cette façon !
,jawg7zT1,594750,Dust Mod : génère des particules de cendres blanches dans les deltas de basalte souterrains pour simuler la poussière !
,xDjN28OB,469658,Module accessoire Origins (inspiré de l'original)
,kYq5qkSL,310205,Changer le mode plein écran en fenêtre sans bordure
,POQ2i9zu,551364,"Résurrection de créatures oubliées qui ont perdu le vote des créatures, développant le concept original et ajoutant des fonctionnalités de type vanille. Contient : Golem de cuivre, Crabe, Growler, Moohua, Icemancer, Troublemaker, Tuff Golem, Wildfire, Illusionniste, Zombie Horse"
,DFqQfIBR,297038,Personnalisez entièrement l'affichage de votre statut de jeu dans Discord !
,uWrs8XlB,652202,🔧 Ajoutez du contenu pratique et intéressant à Create
,6FtRfnLg,663658,Simulateur de vol Minecraft élytres
,6AQIaxuO,455982,Qu'est-ce que c'est que ça ?
,HyKmtI3L,551140,🔨 Tous les articles contenant du métal peuvent être recyclés en matières premières dans les fonderies
,FYpiwiBR,913445,Les connecteurs s'intègrent aux API tierces
,QIt10I7z,920423,Dungeons & Taverns : un spin-off autonome de la refonte de Pillager Outpost
,FxXkHaLe,856548,✨ Protégez et soignez vos coéquipiers en tant que paladin ou prêtre
,HUVG5gEu,940827,"Ajout d'une variété de tridents uniques pouvant être synthétisés, ainsi que d'armes perçantes telles que des lances et des harpons !"
,rrwQMaWQ,510234,Outils de caméra pratiques
,2ecVyZ49,537533,Accélérez le chargement du monde
,ftdbN0KK,615134,Bad Packets prend en charge la communication par paquets entre différentes plates-formes de modules
,Yd4wb5wZ,574913,Ajoutez de nouveaux amis à votre monde !
,SNIKP4CT,915336,Ajout d'une variété de chauves-souris et d'un butin unique pour Halloween.
,jhxX1zVW,282837,Ce mod ajoute des unités de mineur similaires à BC Quarry.
,K01OU20C,318449,"Une API d'ajout de données simple, modulaire et extrêmement rapide."
,iJNje1E8,308663,Ce n'est pas un mod magique · Gravité et accumulation de la neige · Blocs enneigés · Physique de la neige réglable
,ox3rDp1B,403858,BedrockIfy est un module Fabric qui transfère les fonctionnalités utiles de Bedrock Edition vers Java Edition.
,gMWAhU1n,794452,Un cube à la fois décoratif et fonctionnel !
,nBaXIQY9,877553,"Explorez de nouveaux biomes finaux, de la magie interdite et d'autres contenus fous."
,w7ThoJFB,574741,Prend en charge des modules de mise à l'échelle de perspective personnalisables illimités.
,Kn7xyQ1v,631098,"Le module d'extension de la grotte inclut de nouveaux domaines écologiques, créatures, etc."
,KdJhOYVV,569737,Ajout de structures de ruines antiques au monde.
,EOig9U0j,666940,Vous négociez toujours manuellement ? Laissez ces piglins paresseux faire le travail à votre place !
,7YM5AXYm,952356,😍 Suppression du temps de recharge lors de l'attraction d'animaux avec de la nourriture.
,AWGqBEjs,78726,Un mod sur le thème de l'aventure inspiré de One Piece
,2SpZYGNn,358877,"Le mod Industrial Rebirth offre une expérience unique avec de nouvelles machines, armures assistées, outils, générateurs et bien plus encore !"
,rLLJ1OZM,237749,Fichiers de bibliothèque partagés pour les modules de la série Corosus
,gF3BGWvG,636608,"Ajout de fonctions de territoire de bloc et d'équipe de joueurs, compatible avec la mini-carte Xaero"
,kt3BLgXB,703792,Explorez les structures uniques et les nouveaux biomes de chaque domaine écologique du Nether.
,VsM5EDoI,382216,La bibliothèque de base des modules de la série Abnormals
,UiFDlI7w,566142,"Véhicules de traîneau, blocs sur le thème de Noël et IA des villageois"
,fRbqPLg4,385463,Bibliothèque Fabric pour aider les moddeurs à utiliser les shaders
,eA8SXqWL,363949,Une dimension fantastique remplie d'abeilles : voler du miel fera rager l'essaim !
,SJUXA0ne,276829,Plus de 200 variations de plaques de pression basées sur des blocs de vanille.
,4H6sumDB,915902,"Un pack d'extension d'éclairage et d'ombre complémentaires, offrant davantage d'effets spéciaux et de paramètres en option."
,Tkikq67H,659110,Terre inexplorée : un module complet d'innovation dans le monde extérieur/néant avec plus de 70 nouveaux domaines écologiques.
,BVgHoKxg,871962,Extension de la bête renifleur : ajout d'un domaine écologique de grotte ancienne et d'un système végétal associé.
,1eAoo2KR,667299,Bibliothèque de configuration Minecraft basée sur le mode constructeur.
,b5GyyYkp,395547,Ajout de la prise en charge des emplacements d'accessoires pour Totem of the Undying (anciennement connu sous le nom de Talisman of the Undying/Accessoires).
,Z2mXHnxP,1015118,Un remake complet de Nether Fortress !
,AVq17PqV,686435,"Les feuilles disparaissent rapidement après l'abattage des arbres, haute performance et compatible avec d'autres modules."
,reCfnRvJ,913587,Un port multiplateforme non officiel des lumières dynamiques LambDynamicLights.
,DT56YDir,593958,"Renforcez le système d'enchantement ! Toutes les armes-outils peuvent être enchantées, et un nombre illimité d'arbalètes/tridents de pillage vous attendent."
,1IjD5062,531351,Module de tissu pour réaliser une connexion efficace des textures
,DWIEOniQ,284497,Mod jetpack d'énergie FE entièrement personnalisable !
,GchcoXML,581495,Version non officielle compatible FML d'Iris Light and Shadow
,wGoQDPN5,667903,Un module Minecraft VR universel pour toutes les plateformes !
,US6QuKdU,858101,Correction des problèmes de journal d'actualisation de l'écran et de plantage causés par des UUID d'entité en double.
,qOQALrK4,676174,Correction d'un module léger qui provoquait une valeur d'expérience anormale après une téléportation interdimensionnelle.
,9eGKb6K1,993039,Activez le chat vocal dans le jeu !
,JtifUr64,1015155,Un titre de style RPG épique s'affiche lorsque vous entrez dans un domaine/dimension écologique !
,b6GPgDjM,758284,Ajout d'une armure et d'outils en cuivre dans les versions 1.16-1.20.
,CdvG2fsN,237065,Permet l'ajout gratuit d'éléments et de blocs
,QAGBst4M,495476,Pourquoi s'appelle-t-on des puzzles ? C’est là que réside l’énigme !
,1Zu0uTEE,233105,"La bibliothèque principale des séries de modules McJty et romelo333 (RFTools/XNet, etc.)"
,fPdy2fCM,282947,Un module remasterisé qui reproduit le conteneur du Craftsman's Heart sous la forme d'un emplacement pour accessoire
,Sjzdj2cy,446870,Ajout de cartes à portée illimitée
,ydZic5r4,513689,Faire en sorte que les objets se déplacent facilement dans le conteneur
,2xZPITh8,396234,Ajout d'un système de mot de passe pour la porcherie au jeu
,mCkStePk,356483,"Module d'accessoires agricoles mystérieux, ajoutant des cultures/essences à partir d'autres ressources du module (voir la liste de support pour plus de détails)"
,NoznOJXq,345298,🕷Les araignées génèrent régulièrement des toiles lorsque les joueurs sont proches d'elles
,MVARlG2f,968868,Bibliothèque complète de support de charge pour les modules modulaires
,1tlg2wSc,257573,Ajout de blocs de construction décoratifs de style moderne/futuriste/fantastique (suite légendaire de Ztones)
,EC41AOIq,235670,Mod de refonte de l'interface de style RPG/MMO hautement personnalisable
,Z6clHfIZ,542110,Permet aux navires de faire de petits sauts pour faciliter la navigation
,ykSfIgTw,415681,Fixez la clôture avec des chaînes décoratives !
,rJAbxpMf,709188,Correction de MC-59363 (cliquer sur la zone d'objet peut faire disparaître les objets portables)
,btOqFB3N,599116,"Ajout de niveaux de difficulté d'attaque, de monstres d'élite en cas de catastrophe, de totems éternels améliorés et bien plus encore !"
,T8MMXTpr,448311,Ajouter des effets sonores aux particules dégoulinantes
,MBAkmtvl,531761,Bibliothèque de couches d'abstraction Blay pour modules multiplateformes
,zJpHMkdD,332273,Obtenez une téléportation transparente et des portes d'extrémité transparentes
,bb2EpKpx,845833,Un module système union/équipe pour la collaboration en équipe serveur !
,CVT4pFB2,938643,Bibliothèque de lecture de musique de fond basée sur OpenAL
,6iTJugQR,896746,Diverses modifications des blocs d'origine
,P5Jjjezm,627196,Autoriser l'affichage des articles d'inventaire dans le chat
,VJkx9nDN,811662,De la magie et bien plus encore ! Mod d'extension du moteur de sorts
,TQyaHwzF,412225,récolte des cultures
,M1953qlQ,714059,Resourceful Config est un module qui permet aux développeurs de créer des configurations multiplateformes
,sk9rgfiA,908741,"Un module d'optimisation des performances du client NeoForge puissant, convivial et open source"
,6L3ydNi8,390717,"📦 Fournissez un équipement de départ, des objets et/ou des effets de potion configurables pour les nouveaux joueurs dans le monde. Peut écraser l'inventaire initial ou ajouter des articles ultérieurement. Compatible avec les îlots d'équipe FTB."
,F5ao3BYo,862001,"Ajoute de magnifiques cristaux au jeu, chacun avec des outils et une armure exclusifs"
,onSQdWhM,679177,Bibliothèque d'interface graphique/de configuration pour les profils d'inventaire
,1s5x833P,851046,Module pour prévenir les dommages causés au monde par des erreurs de calcul des ticks de jeu
,rv1sovni,543610,Ajout de variantes en bois à divers blocs décoratifs et introduction de nouveaux types de blocs !
,3b1CFIR5,686434,"Panneau d'affichage d'attributs biologiques simple et compact, prend en charge un haut degré de personnalisation !"
,RQ7OrTFx,883585,Mods qui ajoutent plus de détails à Forge et Fabric
,MJX7HTHx,348025,Ajoutez des monstres plus dangereux sur le thème des parasites à votre monde
,nU0bVIaL,393236,"Fournit un système de documentation facile à utiliser, basé sur des données et sans dépendance pour les créateurs de mods et de packages d'intégration Minecraft."
,WOg9lm4u,523860,"Recrutez et commandez des villageois, gérez l'armée via une interface graphique personnalisée, prenez en charge la diplomatie PvP et le système d'équipe, toutes les fonctions sont configurables"
,7zlUOZvb,817423,Basé sur Geckolib mais désormais personnalisé selon les besoins individuels
,VRLhWB91,629153,Ajoutez des allées et des pavés de style original !
,MMMWYsjm,463703,"Objets, blocs et autres fonctionnalités utiles"
,mPND0Adp,846962,Vous rêvez d'avoir le dîner parfait dans Minecraft ? Le mod Candlelight Dinner fournit tout ce dont vous avez besoin pour y parvenir
,kkmrDlKT,563928,Mods de bibliothèque qui ajoutent des biomes de manière simple et compatible
,jJfV67b1,331936,Module de bibliothèque léger
,xcurJ341,229595,"Les modules de la série MattDahEpic partagent une base de code, y compris des instructions pratiques"
,2EQER1gD,968119,"☠️ Devenez un chevalier de la mort et exploitez la magie du mal, du sang et du givre"
,R5T1RmWr,316881,Ajout de la prise en charge des emplacements de bibelots pour la boîte Shulker pour la gestion des accès (module original Curious/Trinket Shulker Box)
,tagwiZkJ,397434,Résolvez les conflits de recettes ! Sélection manuelle des résultats de sortie lorsque plusieurs recettes sont disponibles
,GmwLse2I,453925,"Ajout de nouvelles clôtures, murs et portails de style vanille !"
,R2OftAxM,398521,Une extension agricole et culinaire réconfortante !
,J31lhO5V,661111,Module personnalisé ciel universel Fabric/Forge
,gJ5afkVv,905040,"Décoration étendue pour les ingénieurs Create modernes, version double Fabric/Forge"
,wLINU2AB,478559,Utilisez un ruban à mesurer pour mesurer la distance
,piqpXT8s,950005,Révision du village de Lio - Injecter de la vie moderne et de la vitalité dans le village
,GmjmRQ0A,659674,Optimiser la logique d’automatisation de Farmer Lay’s
